1.026392961876832821e+01,1.360000000000000000e+02
1.036168132942326459e+01,1.820000000000000000e+02
1.045943304007820096e+01,1.580000000000000000e+02
1.055718475073313734e+01,1.570000000000000000e+02
1.065493646138807371e+01,1.710000000000000000e+02
1.075268817204301008e+01,1.540000000000000000e+02
1.085043988269794646e+01,1.530000000000000000e+02
1.094819159335288283e+01,1.600000000000000000e+02
1.104594330400781921e+01,1.810000000000000000e+02
1.114369501466275558e+01,1.750000000000000000e+02
1.124144672531769196e+01,1.780000000000000000e+02
1.133919843597262833e+01,1.690000000000000000e+02
1.143695014662756471e+01,1.920000000000000000e+02
1.153470185728250286e+01,1.560000000000000000e+02
1.163245356793743923e+01,1.630000000000000000e+02
1.173020527859237561e+01,1.690000000000000000e+02
1.182795698924731198e+01,1.910000000000000000e+02
1.192570869990224836e+01,1.600000000000000000e+02
1.202346041055718473e+01,2.000000000000000000e+02
1.212121212121212110e+01,1.550000000000000000e+02
1.221896383186705748e+01,1.580000000000000000e+02
1.231671554252199385e+01,1.800000000000000000e+02
1.241446725317693023e+01,1.750000000000000000e+02
1.251221896383186660e+01,1.880000000000000000e+02
1.260997067448680298e+01,1.650000000000000000e+02
1.270772238514173935e+01,1.570000000000000000e+02
1.280547409579667573e+01,1.770000000000000000e+02
1.290322580645161210e+01,1.860000000000000000e+02
1.300097751710654848e+01,1.640000000000000000e+02
1.309872922776148485e+01,1.910000000000000000e+02
1.319648093841642122e+01,1.950000000000000000e+02
1.329423264907135760e+01,1.850000000000000000e+02
1.339198435972629397e+01,1.750000000000000000e+02
1.348973607038123035e+01,1.690000000000000000e+02
1.358748778103616850e+01,1.980000000000000000e+02
1.368523949169110487e+01,1.840000000000000000e+02
1.378299120234604125e+01,2.150000000000000000e+02
1.388074291300097762e+01,1.880000000000000000e+02
1.397849462365591400e+01,2.030000000000000000e+02
1.407624633431085037e+01,1.850000000000000000e+02
1.417399804496578675e+01,1.950000000000000000e+02
1.427174975562072312e+01,1.890000000000000000e+02
1.436950146627565950e+01,2.030000000000000000e+02
1.446725317693059587e+01,1.780000000000000000e+02
1.456500488758553224e+01,1.700000000000000000e+02
1.466275659824046862e+01,2.070000000000000000e+02
1.476050830889540499e+01,1.730000000000000000e+02
1.485826001955034137e+01,2.030000000000000000e+02
1.495601173020527774e+01,2.100000000000000000e+02
1.505376344086021412e+01,2.260000000000000000e+02
1.515151515151515049e+01,1.890000000000000000e+02
1.524926686217008687e+01,1.840000000000000000e+02
1.534701857282502324e+01,2.110000000000000000e+02
1.544477028347995962e+01,1.980000000000000000e+02
1.554252199413489599e+01,1.730000000000000000e+02
1.564027370478983414e+01,1.780000000000000000e+02
1.573802541544477052e+01,2.110000000000000000e+02
1.583577712609970689e+01,2.080000000000000000e+02
1.593352883675464327e+01,2.150000000000000000e+02
1.603128054740957964e+01,2.500000000000000000e+02
1.612903225806451601e+01,1.930000000000000000e+02
1.622678396871945239e+01,2.050000000000000000e+02
1.632453567937438876e+01,2.090000000000000000e+02
1.642228739002932514e+01,2.100000000000000000e+02
1.652003910068426151e+01,1.930000000000000000e+02
1.661779081133919789e+01,2.200000000000000000e+02
1.671554252199413426e+01,1.910000000000000000e+02
1.681329423264907064e+01,2.010000000000000000e+02
1.691104594330400701e+01,2.320000000000000000e+02
1.700879765395894339e+01,2.160000000000000000e+02
1.710654936461387976e+01,2.260000000000000000e+02
1.720430107526881613e+01,2.120000000000000000e+02
1.730205278592375251e+01,2.080000000000000000e+02
1.739980449657868888e+01,2.100000000000000000e+02
1.749755620723362526e+01,2.190000000000000000e+02
1.759530791788856163e+01,2.190000000000000000e+02
1.769305962854349801e+01,2.200000000000000000e+02
1.779081133919843438e+01,2.460000000000000000e+02
1.788856304985337076e+01,2.040000000000000000e+02
1.798631476050830713e+01,2.290000000000000000e+02
1.808406647116324351e+01,2.230000000000000000e+02
1.818181818181817988e+01,2.440000000000000000e+02
1.827956989247311625e+01,2.140000000000000000e+02
1.837732160312805263e+01,2.260000000000000000e+02
1.847507331378298900e+01,2.330000000000000000e+02
1.857282502443792538e+01,2.240000000000000000e+02
1.867057673509286175e+01,2.340000000000000000e+02
1.876832844574779813e+01,2.320000000000000000e+02
1.886608015640273806e+01,2.330000000000000000e+02
1.896383186705767443e+01,2.400000000000000000e+02
1.906158357771261080e+01,2.160000000000000000e+02
1.915933528836754718e+01,2.320000000000000000e+02
1.925708699902248355e+01,2.260000000000000000e+02
1.935483870967741993e+01,2.200000000000000000e+02
1.945259042033235630e+01,2.210000000000000000e+02
1.955034213098729268e+01,2.370000000000000000e+02
1.964809384164222905e+01,2.330000000000000000e+02
1.974584555229716543e+01,2.210000000000000000e+02
1.984359726295210180e+01,2.500000000000000000e+02
1.994134897360703818e+01,2.400000000000000000e+02
2.003910068426197455e+01,2.430000000000000000e+02
2.013685239491691092e+01,2.560000000000000000e+02
2.023460410557184730e+01,2.340000000000000000e+02
2.033235581622678367e+01,2.520000000000000000e+02
2.043010752688172005e+01,2.170000000000000000e+02
2.052785923753665642e+01,2.560000000000000000e+02
2.062561094819159280e+01,2.340000000000000000e+02
2.072336265884652917e+01,2.450000000000000000e+02
2.082111436950146555e+01,2.370000000000000000e+02
2.091886608015640192e+01,2.370000000000000000e+02
2.101661779081133830e+01,2.610000000000000000e+02
2.111436950146627467e+01,2.650000000000000000e+02
2.121212121212121104e+01,2.650000000000000000e+02
2.130987292277614742e+01,2.350000000000000000e+02
2.140762463343108379e+01,2.630000000000000000e+02
2.150537634408602017e+01,2.480000000000000000e+02
2.160312805474095654e+01,2.340000000000000000e+02
2.170087976539589292e+01,2.550000000000000000e+02
2.179863147605082929e+01,2.400000000000000000e+02
2.189638318670576567e+01,2.520000000000000000e+02
2.199413489736070204e+01,2.410000000000000000e+02
2.209188660801563842e+01,2.740000000000000000e+02
2.218963831867057479e+01,2.730000000000000000e+02
2.228739002932551116e+01,2.690000000000000000e+02
2.238514173998044754e+01,2.630000000000000000e+02
2.248289345063538391e+01,2.590000000000000000e+02
2.258064516129032029e+01,2.570000000000000000e+02
2.267839687194525666e+01,2.640000000000000000e+02
2.277614858260019304e+01,2.740000000000000000e+02
2.287390029325512941e+01,2.460000000000000000e+02
2.297165200391006934e+01,2.390000000000000000e+02
2.306940371456500571e+01,2.720000000000000000e+02
2.316715542521994209e+01,2.480000000000000000e+02
2.326490713587487846e+01,2.600000000000000000e+02
2.336265884652981484e+01,2.630000000000000000e+02
2.346041055718475121e+01,2.770000000000000000e+02
2.355816226783968759e+01,2.460000000000000000e+02
2.365591397849462396e+01,2.820000000000000000e+02
2.375366568914956034e+01,2.880000000000000000e+02
2.385141739980449671e+01,2.450000000000000000e+02
2.394916911045943309e+01,2.650000000000000000e+02
2.404692082111436946e+01,2.580000000000000000e+02
2.414467253176930583e+01,2.670000000000000000e+02
2.424242424242424221e+01,2.860000000000000000e+02
2.434017595307917858e+01,2.930000000000000000e+02
2.443792766373411496e+01,2.800000000000000000e+02
2.453567937438905133e+01,2.940000000000000000e+02
2.463343108504398771e+01,2.740000000000000000e+02
2.473118279569892408e+01,3.000000000000000000e+02
2.482893450635386046e+01,3.140000000000000000e+02
2.492668621700879683e+01,3.130000000000000000e+02
2.502443792766373321e+01,2.880000000000000000e+02
2.512218963831866958e+01,2.650000000000000000e+02
2.521994134897360595e+01,3.080000000000000000e+02
2.531769305962854233e+01,3.050000000000000000e+02
2.541544477028347870e+01,3.020000000000000000e+02
2.551319648093841508e+01,2.740000000000000000e+02
2.561094819159335145e+01,3.030000000000000000e+02
2.570869990224828783e+01,2.990000000000000000e+02
2.580645161290322420e+01,2.740000000000000000e+02
2.590420332355816058e+01,2.640000000000000000e+02
2.600195503421309695e+01,3.070000000000000000e+02
2.609970674486803333e+01,2.880000000000000000e+02
2.619745845552296970e+01,3.120000000000000000e+02
2.629521016617790607e+01,3.110000000000000000e+02
2.639296187683284245e+01,3.010000000000000000e+02
2.649071358748777882e+01,2.790000000000000000e+02
2.658846529814271520e+01,3.040000000000000000e+02
2.668621700879765157e+01,2.850000000000000000e+02
2.678396871945258795e+01,2.860000000000000000e+02
2.688172043010752432e+01,2.910000000000000000e+02
2.697947214076246070e+01,2.850000000000000000e+02
2.707722385141739707e+01,2.840000000000000000e+02
2.717497556207233700e+01,2.980000000000000000e+02
2.727272727272727337e+01,2.990000000000000000e+02
2.737047898338220975e+01,3.240000000000000000e+02
2.746823069403714612e+01,3.230000000000000000e+02
2.756598240469208250e+01,2.790000000000000000e+02
2.766373411534701887e+01,2.840000000000000000e+02
2.776148582600195525e+01,3.090000000000000000e+02
2.785923753665689162e+01,3.230000000000000000e+02
2.795698924731182800e+01,3.290000000000000000e+02
2.805474095796676437e+01,3.310000000000000000e+02
2.815249266862170074e+01,3.220000000000000000e+02
2.825024437927663712e+01,3.190000000000000000e+02
2.834799608993157349e+01,3.210000000000000000e+02
2.844574780058650987e+01,3.060000000000000000e+02
2.854349951124144624e+01,3.130000000000000000e+02
2.864125122189638262e+01,3.220000000000000000e+02
2.873900293255131899e+01,2.750000000000000000e+02
2.883675464320625537e+01,2.870000000000000000e+02
2.893450635386119174e+01,3.130000000000000000e+02
2.903225806451612812e+01,2.960000000000000000e+02
2.913000977517106449e+01,3.050000000000000000e+02
2.922776148582600086e+01,3.050000000000000000e+02
2.932551319648093724e+01,3.030000000000000000e+02
2.942326490713587361e+01,3.370000000000000000e+02
2.952101661779080999e+01,2.970000000000000000e+02
2.961876832844574636e+01,3.170000000000000000e+02
2.971652003910068274e+01,2.980000000000000000e+02
2.981427174975561911e+01,3.500000000000000000e+02
2.991202346041055549e+01,3.170000000000000000e+02
3.000977517106549186e+01,3.280000000000000000e+02
3.010752688172042824e+01,3.270000000000000000e+02
3.020527859237536461e+01,3.140000000000000000e+02
3.030303030303030098e+01,3.140000000000000000e+02
3.040078201368523736e+01,3.080000000000000000e+02
3.049853372434017373e+01,3.280000000000000000e+02
3.059628543499511011e+01,3.280000000000000000e+02
3.069403714565004648e+01,3.330000000000000000e+02
3.079178885630498286e+01,3.430000000000000000e+02
3.088954056695991923e+01,3.300000000000000000e+02
3.098729227761485561e+01,3.210000000000000000e+02
3.108504398826979198e+01,3.110000000000000000e+02
3.118279569892472836e+01,3.280000000000000000e+02
3.128054740957966828e+01,3.030000000000000000e+02
3.137829912023460466e+01,3.610000000000000000e+02
3.147605083088954103e+01,3.080000000000000000e+02
3.157380254154447741e+01,3.390000000000000000e+02
3.167155425219941378e+01,3.230000000000000000e+02
3.176930596285435016e+01,3.400000000000000000e+02
3.186705767350928653e+01,3.470000000000000000e+02
3.196480938416422291e+01,3.640000000000000000e+02
3.206256109481915928e+01,3.180000000000000000e+02
3.216031280547409210e+01,3.350000000000000000e+02
3.225806451612903203e+01,3.640000000000000000e+02
3.235581622678396485e+01,3.260000000000000000e+02
3.245356793743890478e+01,3.330000000000000000e+02
3.255131964809383760e+01,3.550000000000000000e+02
3.264907135874877753e+01,3.580000000000000000e+02
3.274682306940371035e+01,3.680000000000000000e+02
3.284457478005865028e+01,3.400000000000000000e+02
3.294232649071358310e+01,3.340000000000000000e+02
3.304007820136852303e+01,3.250000000000000000e+02
3.313782991202345585e+01,3.240000000000000000e+02
3.323558162267839577e+01,3.250000000000000000e+02
3.333333333333332860e+01,3.470000000000000000e+02
3.343108504398826852e+01,3.570000000000000000e+02
3.352883675464320845e+01,3.470000000000000000e+02
3.362658846529814127e+01,3.720000000000000000e+02
3.372434017595308120e+01,3.420000000000000000e+02
3.382209188660801402e+01,3.710000000000000000e+02
3.391984359726295395e+01,3.380000000000000000e+02
3.401759530791788677e+01,3.370000000000000000e+02
3.411534701857282670e+01,3.590000000000000000e+02
3.421309872922775952e+01,3.360000000000000000e+02
3.431085043988269945e+01,3.280000000000000000e+02
3.440860215053763227e+01,3.450000000000000000e+02
3.450635386119257220e+01,3.310000000000000000e+02
3.460410557184750502e+01,3.240000000000000000e+02
3.470185728250244495e+01,3.600000000000000000e+02
3.479960899315737777e+01,3.360000000000000000e+02
3.489736070381231769e+01,3.330000000000000000e+02
3.499511241446725052e+01,3.470000000000000000e+02
3.509286412512219044e+01,3.720000000000000000e+02
3.519061583577712327e+01,3.350000000000000000e+02
3.528836754643206319e+01,3.810000000000000000e+02
3.538611925708699602e+01,3.500000000000000000e+02
3.548387096774193594e+01,3.590000000000000000e+02
3.558162267839686876e+01,3.510000000000000000e+02
3.567937438905180869e+01,3.600000000000000000e+02
3.577712609970674151e+01,3.360000000000000000e+02
3.587487781036168144e+01,3.520000000000000000e+02
3.597262952101661426e+01,3.440000000000000000e+02
3.607038123167155419e+01,3.700000000000000000e+02
3.616813294232648701e+01,3.710000000000000000e+02
3.626588465298142694e+01,3.960000000000000000e+02
3.636363636363635976e+01,3.690000000000000000e+02
3.646138807429129969e+01,3.820000000000000000e+02
3.655913978494623251e+01,3.320000000000000000e+02
3.665689149560117244e+01,3.710000000000000000e+02
3.675464320625610526e+01,3.240000000000000000e+02
3.685239491691104519e+01,3.810000000000000000e+02
3.695014662756597801e+01,3.580000000000000000e+02
3.704789833822091794e+01,3.720000000000000000e+02
3.714565004887585076e+01,3.690000000000000000e+02
3.724340175953079068e+01,3.500000000000000000e+02
3.734115347018572351e+01,3.510000000000000000e+02
3.743890518084066343e+01,3.700000000000000000e+02
3.753665689149559626e+01,3.830000000000000000e+02
3.763440860215053618e+01,3.690000000000000000e+02
3.773216031280547611e+01,3.470000000000000000e+02
3.782991202346040893e+01,3.560000000000000000e+02
3.792766373411534886e+01,3.330000000000000000e+02
3.802541544477028168e+01,3.630000000000000000e+02
3.812316715542522161e+01,3.650000000000000000e+02
3.822091886608015443e+01,4.060000000000000000e+02
3.831867057673509436e+01,3.400000000000000000e+02
3.841642228739002718e+01,3.930000000000000000e+02
3.851417399804496711e+01,3.450000000000000000e+02
3.861192570869989993e+01,3.650000000000000000e+02
3.870967741935483986e+01,3.730000000000000000e+02
3.880742913000977268e+01,3.560000000000000000e+02
3.890518084066471260e+01,3.430000000000000000e+02
3.900293255131964543e+01,3.390000000000000000e+02
3.910068426197458535e+01,3.750000000000000000e+02
3.919843597262951818e+01,3.960000000000000000e+02
3.929618768328445810e+01,3.850000000000000000e+02
3.939393939393939092e+01,3.950000000000000000e+02
3.949169110459433085e+01,3.970000000000000000e+02
3.958944281524926367e+01,3.940000000000000000e+02
3.968719452590420360e+01,3.900000000000000000e+02
3.978494623655913642e+01,3.540000000000000000e+02
3.988269794721407635e+01,3.680000000000000000e+02
3.998044965786900917e+01,3.750000000000000000e+02
4.007820136852394910e+01,3.530000000000000000e+02
4.017595307917888192e+01,3.590000000000000000e+02
4.027370478983382185e+01,3.820000000000000000e+02
4.037145650048875467e+01,3.930000000000000000e+02
4.046920821114369460e+01,3.970000000000000000e+02
4.056695992179862742e+01,3.740000000000000000e+02
4.066471163245356735e+01,3.930000000000000000e+02
4.076246334310850017e+01,3.880000000000000000e+02
4.086021505376344010e+01,3.470000000000000000e+02
4.095796676441837292e+01,3.940000000000000000e+02
4.105571847507331285e+01,3.980000000000000000e+02
4.115347018572824567e+01,3.810000000000000000e+02
4.125122189638318559e+01,3.510000000000000000e+02
4.134897360703811842e+01,4.270000000000000000e+02
4.144672531769305834e+01,3.420000000000000000e+02
4.154447702834799117e+01,3.880000000000000000e+02
4.164222873900293109e+01,3.530000000000000000e+02
4.173998044965787102e+01,3.700000000000000000e+02
4.183773216031280384e+01,3.370000000000000000e+02
4.193548387096774377e+01,3.740000000000000000e+02
4.203323558162267659e+01,4.020000000000000000e+02
4.213098729227761652e+01,3.940000000000000000e+02
4.222873900293254934e+01,3.670000000000000000e+02
4.232649071358748927e+01,3.940000000000000000e+02
4.242424242424242209e+01,3.740000000000000000e+02
4.252199413489736202e+01,3.870000000000000000e+02
4.261974584555229484e+01,4.050000000000000000e+02
4.271749755620723477e+01,4.020000000000000000e+02
4.281524926686216759e+01,3.860000000000000000e+02
4.291300097751710751e+01,3.540000000000000000e+02
4.301075268817204034e+01,3.740000000000000000e+02
4.310850439882698026e+01,3.840000000000000000e+02
4.320625610948191309e+01,3.580000000000000000e+02
4.330400782013685301e+01,3.880000000000000000e+02
4.340175953079178583e+01,4.110000000000000000e+02
4.349951124144672576e+01,3.850000000000000000e+02
4.359726295210165858e+01,3.670000000000000000e+02
4.369501466275659851e+01,3.790000000000000000e+02
4.379276637341153133e+01,3.990000000000000000e+02
4.389051808406647126e+01,3.920000000000000000e+02
4.398826979472140408e+01,4.110000000000000000e+02
4.408602150537634401e+01,4.100000000000000000e+02
4.418377321603127683e+01,3.760000000000000000e+02
4.428152492668621676e+01,3.920000000000000000e+02
4.437927663734114958e+01,4.000000000000000000e+02
4.447702834799608951e+01,3.900000000000000000e+02
4.457478005865102233e+01,4.130000000000000000e+02
4.467253176930596226e+01,3.990000000000000000e+02
4.477028347996089508e+01,3.640000000000000000e+02
4.486803519061583501e+01,3.950000000000000000e+02
4.496578690127076783e+01,4.020000000000000000e+02
4.506353861192570776e+01,3.810000000000000000e+02
4.516129032258064058e+01,4.180000000000000000e+02
4.525904203323558050e+01,3.580000000000000000e+02
4.535679374389051333e+01,4.110000000000000000e+02
4.545454545454545325e+01,3.990000000000000000e+02
4.555229716520038608e+01,3.740000000000000000e+02
4.565004887585532600e+01,4.020000000000000000e+02
4.574780058651025882e+01,4.180000000000000000e+02
4.584555229716519875e+01,3.940000000000000000e+02
4.594330400782013868e+01,4.110000000000000000e+02
4.604105571847507150e+01,4.110000000000000000e+02
4.613880742913001143e+01,4.600000000000000000e+02
4.623655913978494425e+01,3.900000000000000000e+02
4.633431085043988418e+01,4.020000000000000000e+02
4.643206256109481700e+01,3.550000000000000000e+02
4.652981427174975693e+01,4.050000000000000000e+02
4.662756598240468975e+01,3.930000000000000000e+02
4.672531769305962968e+01,3.840000000000000000e+02
4.682306940371456250e+01,3.920000000000000000e+02
4.692082111436950242e+01,4.050000000000000000e+02
4.701857282502443525e+01,4.160000000000000000e+02
4.711632453567937517e+01,3.730000000000000000e+02
4.721407624633430800e+01,3.740000000000000000e+02
4.731182795698924792e+01,4.070000000000000000e+02
4.740957966764418074e+01,4.100000000000000000e+02
4.750733137829912067e+01,4.250000000000000000e+02
4.760508308895405349e+01,3.860000000000000000e+02
4.770283479960899342e+01,4.070000000000000000e+02
4.780058651026392624e+01,3.820000000000000000e+02
4.789833822091886617e+01,4.380000000000000000e+02
4.799608993157379899e+01,3.660000000000000000e+02
4.809384164222873892e+01,3.780000000000000000e+02
4.819159335288367174e+01,4.070000000000000000e+02
4.828934506353861167e+01,3.940000000000000000e+02
4.838709677419354449e+01,4.160000000000000000e+02
4.848484848484848442e+01,4.010000000000000000e+02
4.858260019550341724e+01,3.850000000000000000e+02
4.868035190615835717e+01,4.360000000000000000e+02
4.877810361681328999e+01,3.820000000000000000e+02
4.887585532746822992e+01,4.060000000000000000e+02
4.897360703812316274e+01,4.290000000000000000e+02
4.907135874877810267e+01,3.960000000000000000e+02
4.916911045943303549e+01,3.920000000000000000e+02
4.926686217008797541e+01,3.810000000000000000e+02
4.936461388074290824e+01,3.720000000000000000e+02
4.946236559139784816e+01,3.910000000000000000e+02
4.956011730205278099e+01,4.080000000000000000e+02
4.965786901270772091e+01,3.870000000000000000e+02
4.975562072336265373e+01,4.040000000000000000e+02
4.985337243401759366e+01,3.880000000000000000e+02
4.995112414467252648e+01,4.040000000000000000e+02
5.004887585532746641e+01,4.070000000000000000e+02
5.014662756598240634e+01,3.820000000000000000e+02
5.024437927663733916e+01,3.540000000000000000e+02
5.034213098729227909e+01,3.730000000000000000e+02
5.043988269794721191e+01,4.240000000000000000e+02
5.053763440860215184e+01,3.760000000000000000e+02
5.063538611925708466e+01,3.870000000000000000e+02
5.073313782991202459e+01,3.940000000000000000e+02
5.083088954056695741e+01,4.100000000000000000e+02
5.092864125122189733e+01,3.700000000000000000e+02
5.102639296187683016e+01,4.110000000000000000e+02
5.112414467253177008e+01,4.140000000000000000e+02
5.122189638318670291e+01,4.020000000000000000e+02
5.131964809384164283e+01,3.700000000000000000e+02
5.141739980449657565e+01,3.920000000000000000e+02
5.151515151515151558e+01,3.780000000000000000e+02
5.161290322580644840e+01,3.780000000000000000e+02
5.171065493646138833e+01,4.010000000000000000e+02
5.180840664711632115e+01,3.810000000000000000e+02
5.190615835777126108e+01,3.860000000000000000e+02
5.200391006842619390e+01,4.260000000000000000e+02
5.210166177908113383e+01,4.000000000000000000e+02
5.219941348973606665e+01,4.110000000000000000e+02
5.229716520039100658e+01,4.240000000000000000e+02
5.239491691104593940e+01,4.160000000000000000e+02
5.249266862170087933e+01,3.940000000000000000e+02
5.259042033235581215e+01,4.070000000000000000e+02
5.268817204301075208e+01,3.730000000000000000e+02
5.278592375366568490e+01,4.040000000000000000e+02
5.288367546432062483e+01,3.850000000000000000e+02
5.298142717497555765e+01,4.000000000000000000e+02
5.307917888563049758e+01,3.910000000000000000e+02
5.317693059628543040e+01,3.810000000000000000e+02
5.327468230694037032e+01,3.860000000000000000e+02
5.337243401759530315e+01,4.100000000000000000e+02
5.347018572825024307e+01,4.190000000000000000e+02
5.356793743890517590e+01,4.330000000000000000e+02
5.366568914956011582e+01,4.080000000000000000e+02
5.376344086021504864e+01,4.280000000000000000e+02
5.386119257086998857e+01,3.820000000000000000e+02
5.395894428152492139e+01,4.180000000000000000e+02
5.405669599217986132e+01,4.030000000000000000e+02
5.415444770283479414e+01,3.920000000000000000e+02
5.425219941348973407e+01,4.040000000000000000e+02
5.434995112414467400e+01,4.100000000000000000e+02
5.444770283479960682e+01,3.860000000000000000e+02
5.454545454545454675e+01,3.760000000000000000e+02
5.464320625610947957e+01,4.100000000000000000e+02
5.474095796676441950e+01,3.900000000000000000e+02
5.483870967741935232e+01,4.190000000000000000e+02
5.493646138807429224e+01,4.100000000000000000e+02
5.503421309872922507e+01,3.600000000000000000e+02
5.513196480938416499e+01,3.870000000000000000e+02
5.522971652003909782e+01,4.060000000000000000e+02
5.532746823069403774e+01,4.000000000000000000e+02
5.542521994134897056e+01,3.860000000000000000e+02
5.552297165200391049e+01,3.900000000000000000e+02
5.562072336265884331e+01,4.200000000000000000e+02
5.571847507331378324e+01,4.090000000000000000e+02
5.581622678396871606e+01,3.840000000000000000e+02
5.591397849462365599e+01,3.830000000000000000e+02
5.601173020527858881e+01,3.730000000000000000e+02
5.610948191593352874e+01,4.010000000000000000e+02
5.620723362658846156e+01,3.810000000000000000e+02
5.630498533724340149e+01,4.290000000000000000e+02
5.640273704789833431e+01,4.060000000000000000e+02
5.650048875855327424e+01,3.960000000000000000e+02
5.659824046920820706e+01,3.940000000000000000e+02
5.669599217986314699e+01,4.020000000000000000e+02
5.679374389051807981e+01,3.820000000000000000e+02
5.689149560117301974e+01,3.530000000000000000e+02
